,2023-10-05 02:49:37,Day1,Day3,Day5,Day7,Day10,Day14,Day21,Day28
55,FTM/USDT:USDT,0.07109974376332656,0.5835921093037982,-0.2304656024207124,-0.15288396273139376,0.03359919265655652,0.15431701065824335,0.29647189320939077,-0.20021146422121633
56,HNT/USDT:USDT,,,,0.9999999999999998,1.0,,0.9666245053602428,
57,ENJ/USDT:USDT,,,,0.3086066999241838,9.348911730616608e-14,,0.3038182062241387,0.22806387307592457
58,FLM/USDT:USDT,,,,-1.3768937203760653e-14,-1.3044993112487699e-14,,-0.37065885259001935,0.025617533137771667
59,TOMO/USDT:USDT,,-0.5166989754315269,0.6926181133437457,0.504871724670207,0.03393418407738425,-0.15210798845149373,0.48892899189722755,0.4247938473025455
60,REN/USDT:USDT,,0.04454354031873737,0.1498661136965371,-0.1856693182235716,-0.0732255989237152,-0.14967627296087704,0.5161683806881847,0.2728836253020405
61,KSM/USDT:USDT,,0.15123934952239992,0.08681003186699908,-0.08490282020969338,-0.1971073145958218,0.235356763400306,0.31258592035192534,-1.4775036731523548e-15
62,NEAR/USDT:USDT,0.9496826166058254,-0.23588447668884377,0.1085356322829455,-0.10089855069746888,0.11920265247149228,0.0018217742073290883,0.14447589625625826,0.17703072684453308
63,AAVE/USDT:USDT,,,-0.03011693009684012,0.07080384040956117,-0.05729008359642271,-0.11180286194133857,0.22893015593990118,0.09773455348268516
64,FIL/USDT:USDT,0.9626434886836985,0.19060941430502318,0.2155224482286429,-0.1725720903590178,-0.030159158672289084,0.06668338980758023,0.04388801364822881,0.2795010992822515
65,RSR/USDT:USDT,-0.9496826166058246,-0.28853663530691825,0.08533968733424291,0.004014773435643847,-0.19832565325447454,-0.1625905199935731,0.48382711016872093,-0.34086942011741894
66,LRC/USDT:USDT,0.746092475650695,0.5237270365486277,-0.21484366558002718,0.06640906820370261,-0.17817137273542658,0.01709112171624303,-0.150027556478413,0.0032494272260706557
67,MATIC/USDT:USDT,-0.7460924756506946,0.23093540836176912,0.10282113014279377,-0.4381935991909519,0.2767328571410124,0.709468324576963,0.03821173302051466,0.21856794183049016
68,OCEAN/USDT:USDT,,-0.1666666666666656,0.03780533607536774,0.11330797729029471,-0.16182774228514327,0.3809575462986508,0.11645427531407863,0.12385109025437363
69,CVC/USDT:USDT,,,,0.9799578870122225,0.9647638212377322,,0.9666245053602428,
70,BEL/USDT:USDT,-0.8791134958834305,0.2621082602180644,0.36253173768806213,0.4753175425246708,0.5605477969838448,0.1624452582785245,-0.17064030919261344,0.129598286145782
71,CTK/USDT:USDT,,-0.29166666666666646,0.24790603096210662,-0.2573082637797911,-0.24359029825892203,0.11683723033549567,0.43202525842959694,0.3238329995463566
72,AXS/USDT:USDT,0.9554711247027363,0.2904012707879823,0.1718357925384921,-0.16176416645857572,-0.20917416794208196,-0.12052394077425779,0.40778655369179906,-0.538776555079892
73,ALPHA/USDT:USDT,,,,4.572304468106353e-16,0.3802268398520432,0.09271415812983412,0.12843976619538602,0.18479940853586055
74,ZEN/USDT:USDT,,-0.2946278254943948,0.247906030962107,0.2573082637798031,-0.2435902982589181,-0.22029223754018437,0.17621937747294797,-0.17884424927779694
75,SKL/USDT:USDT,,,0.7489161486121412,0.505092980946409,0.08700929848375909,-0.165240603018847,0.31895528447511534,0.3012242980827415
76,GRT/USDT:USDT,,,0.5080326156832178,-0.34165354316823476,-0.1382173860894705,-0.09768539788390727,0.12962836920788454,0.13337979902496974
77,1INCH/USDT:USDT,,,,0.37515925213006807,0.23583910041437517,0.03378666643427455,0.4115639182897159,0.2526579439891767
78,BTC/BUSD:BUSD,0.18907561953747073,0.4541175374061166,-0.392279181734505,0.29024016050458673,0.36093665363432986,-0.2777806244538581,0.06361544582734474,-0.24915869634072654
79,CHZ/USDT:USDT,,,,0.18350813683334882,0.04408344189581956,0.2585604129595272,0.3306132996889064,-0.2732054468597834
80,SAND/USDT:USDT,-0.9496826166057892,0.2885366353069279,0.254066393776394,-0.2023059619423316,0.07918155942211288,0.17262945533744942,0.3042847409209368,-0.19972363691419215
81,ANKR/USDT:USDT,,,,0.2214547478538166,0.33588870681712285,0.25251004544800393,0.4496898402675237,-0.023618854705123773
82,BTS/USDT:USDT,,,,0.9799578870122225,0.9647638212377322,,0.9666245053602428,
83,LIT/USDT:USDT,,,,1.945914540526984e-14,-1.7696792759674926e-14,,0.3602721454832796,-0.06400330300852865
84,UNFI/USDT:USDT,,,,0.0,-6.8440056593090404e-15,,0.5203424576389949,-0.351954506266722
85,REEF/USDT:USDT,-0.9790562059993642,-0.6344875078125988,0.2545532782705765,-0.5084022518100058,-0.4285529210560328,-0.36209769972340966,0.4087510681090999,0.30683154685447317
86,RVN/USDT:USDT,,,,-2.930338108025515e-14,-2.5412324245105807e-16,0.2686430623854936,0.09230803262257385,0.17570999464013617
87,SFP/USDT:USDT,,-0.11785113019775806,0.24790603096210875,0.2573082637797989,0.24359029825893833,0.2202922375401682,0.09758317544718731,-0.03739762555510076
88,XEM/USDT:USDT,,-0.4231469601424353,-0.03780533607537395,-0.03811945024083793,-0.14076115482043008,-0.15985921301055406,0.4721749513573712,0.31632211150775447
89,BTCST/USDT:USDT,,,,0.9799578870122225,0.9647638212377322,,0.9666245053602428,
90,COTI/USDT:USDT,,-0.08327141502907519,-0.4488485157229787,-0.17165413896823778,-0.037891747563080364,0.0712556455354502,0.12898081585309912,0.25160391445432745
91,CHR/USDT:USDT,,,,-3.1119188882237113e-14,3.932478743830611e-14,,0.2875571288819377,0.20549835960048507
92,MANA/USDT:USDT,,,-0.6212897436254448,-0.39474601639825085,0.23659337789960921,0.40459977845745176,-0.00029466554584733933,0.15610548944647487
93,ALICE/USDT:USDT,,,,2.715856484267886e-14,-3.394461142735069e-14,,0.1329350602314153,-0.012743880848816445
94,HBAR/USDT:USDT,,,0.4040284455066984,0.6368467984295773,0.25893521691033744,0.012403646908999559,0.36815112901650826,0.3654873101120032
95,ONE/USDT:USDT,,,,-2.2405815995211062e-13,-7.539444944045305e-15,,0.22947419746289596,0.23213638451487803
96,LINA/USDT:USDT,,,-0.6597379976909915,0.1646065655688453,-0.1578735728057627,0.08091969640386255,0.02418823017549475,-0.13081723594566047
97,STMX/USDT:USDT,-0.9628700051970559,-0.41860775846750475,0.5171819636111756,-0.4896306564431735,-0.09067345808991065,-0.2223463247377263,0.3125763075242762,-0.3525955914431363
98,DENT/USDT:USDT,,,-0.0301169300968341,-0.0033955196131145965,-0.09942006454972888,-0.13633667869455804,0.5119626251084984,0.2877786856643688
99,CELR/USDT:USDT,,,-0.5892106775794186,-0.16388737909372209,0.24847078645655402,0.5894386246167578,0.1304018962332912,0.1593126651737762
100,HOT/USDT:USDT,,,,-4.044371118269046e-15,7.949473216467238e-15,,0.4901668011265345,0.3304908789076447
101,MTL/USDT:USDT,-0.5372699035192857,0.09785009106104905,0.4383250200850246,0.4704761446834247,-0.4679407600835627,-0.32542067424689386,0.3585410122803438,0.3450559765787147
102,OGN/USDT:USDT,,,0.40402844550669925,0.16394281338570318,-0.03233878450440771,-0.11901184806600416,0.40938303772055834,0.08777665879303419
103,NKN/USDT:USDT,,,,-1.5498094067833366e-14,-2.7130175218258647e-14,,0.4556741272165494,-0.21466424620330868
104,SC/USDT:USDT,,,,0.9799578870122225,0.9647638212377322,,0.9666245053602428,
105,DGB/USDT:USDT,,,,-7.488574864709388e-15,1.856784852158125e-15,0.2588172428444533,0.2777080038394544,0.24265506740686135
106,1000SHIB/USDT:USDT,0.912219718865988,0.3158855280661076,0.27728903882037326,-0.2637160996152439,-0.26858771477641163,0.09276530229056251,0.3320431689614732,-0.2625630942313444
107,BAKE/USDT:USDT,,,-0.09418174687027386,0.039384770915853795,0.12105882730753331,-0.07537781469184328,-0.2534805984552138,0.16776086781373592
108,GTC/USDT:USDT,-0.9496826166058189,0.28853663530690915,-0.7293463324680823,-0.2711797503538198,-0.2676018481187289,-0.2471562992015072,0.5016617006578734,0.29365051567633477
109,ETH/BUSD:BUSD,0.09402600357580283,0.45677772385479515,-0.5060638561650368,-0.16938087722681977,0.02980487156187619,0.08741431219820221,0.008596646343473801,-0.08950336217311818
110,BTCDOM/USDT:USDT,-0.6411176187029193,0.4999666071307271,-0.16215287636298417,-0.4563906469992322,-0.2769527442838627,0.19661838321900044,0.31943020966865615,-0.12827687939070118
111,BNB/BUSD:BUSD,-0.9207227699929679,0.6194681595071336,0.3412332591429092,0.76177303084233,0.39541382401027036,0.3994293111552146,0.21349486830496558,0.40808091566984317
112,ADA/BUSD:BUSD,0.26196512078615447,0.41706233905405793,0.4412497449770173,0.0935557938188846,-0.009666446803471642,0.16270567415167203,-0.04472925950944389,0.19655676172150366
113,XRP/BUSD:BUSD,-0.9596831626007616,0.6404661287449473,0.07985195104274163,0.1871696027549691,0.11136541153283658,0.3251997694325434,-0.13751092246755725,0.03437791856462982
114,IOTX/USDT:USDT,,-0.08609971973236809,0.264274040417778,0.31100004873792414,0.32654026377525863,0.26193308971895835,-0.08299702738372201,0.020097086934702295
115,DOGE/BUSD:BUSD,-0.25974545172700214,0.4836429523421345,0.408833148393292,-0.3997811156412326,0.2082580332363807,0.1804336130382788,0.04518439400728272,0.051847699833542725
116,AUDIO/USDT:USDT,,-0.42314696014242514,-0.28374213961051453,-0.0010733470514988875,-0.10767483867899022,0.6237154832478476,-0.27395611408013854,0.05520598073516237
117,RAY/USDT:USDT,,,,0.9799578870122225,0.9647638212377322,,0.9666245053602428,
118,C98/USDT:USDT,,,,-2.4006231423439147e-13,2.521054848705493e-14,0.24466494341036304,0.24432500028908327,0.15900979415051994
119,MASK/USDT:USDT,-0.9496826166058245,0.2885366353069179,0.11336532669525169,-0.3813835483037749,0.3142183343472943,0.5543202441634261,0.048282615737258734,0.1302117284575575
120,ATA/USDT:USDT,,,,5.958993615747479e-14,6.160732606666325e-16,,0.392342640920055,0.23593815804019302
121,SOL/BUSD:BUSD,-0.250664959652467,0.4938403472300198,-0.39323719862549705,-0.20801223487264822,-0.04490593486771867,-0.04052593219964496,0.15837681562836362,0.13220022963853928
122,FTT/BUSD:BUSD,,,,0.9799578870122225,0.9647638212377322,,0.9666245053602428,
123,DYDX/USDT:USDT,-0.9496826166058244,0.2885366353069162,-0.5742782744231568,-0.10185489679313972,-0.08362566003781656,-0.18569996441257783,0.25725340216859355,0.17575593755491162
124,1000XEC/USDT:USDT,,,,-1.0580524219960626e-12,5.9295423238580616e-15,,0.19320843332588547,0.0878872125814258
125,GALA/USDT:USDT,0.7460924756506968,-0.42648267786851196,-0.10541185766705119,-0.032021738800369966,-0.0013857733291675535,0.11467059999547657,0.33402885032190666,0.26820789502691644
126,CELO/USDT:USDT,,,,-3.5324484677133645e-13,4.4619805987031663e-14,,0.2803815459613741,0.12904842728145888
127,AR/USDT:USDT,0.8984923557221741,-0.07499436428148394,0.1433599598131961,-0.43862483011130204,-0.3969838856385288,-0.34994089199629264,0.48338321684124014,-0.29320644961157083
128,KLAY/USDT:USDT,,,,0.9799578870122225,3.12828969447541e-14,,-5.735387192979363e-16,0.23038066643754548
129,ARPA/USDT:USDT,0.9249897019640728,0.4484835132559968,0.42053863388692636,0.4094651022398033,-0.34292954280944593,0.28855619288146717,0.30480500419236667,-0.19565386585021993
130,CTSI/USDT:USDT,,-0.6823028854691138,0.6045041321532189,0.6993148191418556,-0.15509335040374173,0.08819004570078759,-0.33181538118992515,0.07869409916072793
131,LPT/USDT:USDT,,0.04166666666666914,0.0,-0.36342794687513835,-0.3038444598340335,0.25538042237324077,0.38766918458821237,-0.14237969631322867
132,ENS/USDT:USDT,,-0.33333333333333365,0.24790603096210706,-0.2573082637798108,-0.2435902982589197,-0.2202922375401826,0.30539318812860516,0.20852823825254407
133,PEOPLE/USDT:USDT,,,,0.5624428347342693,0.19148984426531399,0.03835545676348815,0.256241909198264,-0.11355252718879681
134,ANT/USDT:USDT,0.20359014095512903,0.6517609148509063,-0.33738803641150655,0.0697819457482381,-0.31446930655176747,0.20324807889797938,-0.020320498144796865,-0.2511602039128682
135,ROSE/USDT:USDT,-0.34950837065535917,0.4617907874404139,-0.15039626462383804,0.2043026373423198,-0.357124958726785,-0.3525243269736268,-0.020296853295574284,0.3551644131090939
136,DUSK/USDT:USDT,,0.42314696014242886,0.014039187504867783,-0.1212806794703775,-0.1885553270927607,-0.20580440049556847,0.1913474262611823,0.2060990668883794
137,FLOW/USDT:USDT,,,,6.110677089602854e-14,-3.7361053354543736e-15,0.47762910401162756,0.3865475550312279,0.25138322387053796
138,IMX/USDT:USDT,,,-0.5705704979295068,0.16487319200963768,-0.021332619075809585,-0.10043591814585727,0.5041416605943517,0.22089259638158854
139,API3/USDT:USDT,,,,-3.6730845893787784e-14,-7.866398219935906e-15,,0.387548045626898,0.2062683007173267
140,GMT/USDT:USDT,0.7576482360442818,-0.5256425908998255,0.3308704866642133,0.39414492854149863,-0.26788645653261656,-0.36320620339044424,0.25345789793353674,-0.28159903616769516
141,APE/USDT:USDT,0.7622434447202828,0.3337705056046294,0.2196780484680819,0.38260397144699454,0.17906503640069862,-0.2972800176962288,0.2741919405570596,-0.2902452444291319
142,WOO/USDT:USDT,,,0.46411178126843866,0.2483971677988608,0.2667146896097714,-0.2905521066842469,0.07746190087413839,0.10280655530350444
143,FTT/USDT:USDT,,,,0.9799578870122225,0.9647638212377322,,0.9666245053602428,
144,JASMY/USDT:USDT,-0.7152773208909667,0.6611173459089404,0.3242942590996301,-0.45026529262728926,-0.216591432705917,-0.21140689926138514,0.2097279615427916,0.24585837149536793
145,DAR/USDT:USDT,,,,7.20654900430747e-14,2.4858378012043132e-14,0.18876040645832415,0.4127499024559956,0.17996763101248658
146,GAL/USDT:USDT,-0.9979835800661647,0.4187495119872281,-0.14340487722025502,-0.1636979729042143,-0.10318513066272086,0.19288134828050654,0.4382892707213804,0.012858787418851308
147,AVAX/BUSD:BUSD,,,,0.3086066999241838,-1.642080514745223e-14,,0.1861945570231096,-0.1765596102706891
148,NEAR/BUSD:BUSD,,,,2.0443262769352342e-14,-4.451862728864835e-14,,-0.18753592817707512,-0.2963867398854438
149,GMT/BUSD:BUSD,,,,-1.0043986480611582e-13,-1.9774431392607615e-15,,0.36131210977721684,-0.19467916938813168
150,APE/BUSD:BUSD,0.9287350257287508,-0.06156696564560607,-0.0014248742447778612,0.08218673381550255,0.08045121418288706,-0.20162649103894031,0.2903705941818413,-0.18658061928533545
151,GAL/BUSD:BUSD,,,,0.9999999999999998,1.0,,,
152,FTM/BUSD:BUSD,-0.36256022857549886,0.7919399703352293,0.04842107274678315,-0.35706712960506565,-0.24499823426287673,0.10308217954486676,0.14003430382968496,-0.09833842087336223
153,DODO/BUSD:BUSD,,0.1660608507873581,-0.1478784842777747,0.19310183472666306,0.2190250605978966,0.21236731449746968,0.2997068215731392,-0.31714577048836307
154,ANC/BUSD:BUSD,,,,0.9799578870122225,0.9647638212377322,,0.9666245053602428,
155,GALA/BUSD:BUSD,-0.7460924756506953,-0.1824502885523969,0.019251942813779784,-0.05896549504957914,0.18550278317759086,-0.060440390538088515,0.2737589831007457,0.36233440742475115
156,TRX/BUSD:BUSD,-0.9721895363872414,0.443121018002632,0.07546551412170087,-0.16697333470856465,-0.04321615612997998,0.11126144871788447,0.33880344865496154,0.17810164077994606
157,1000LUNC/BUSD:BUSD,,,0.2366861511634703,-0.03361110222936501,-0.14900199408800108,0.013673797253500895,0.4334114571289605,-0.4090259705770582
158,OP/USDT:USDT,0.9311591345147722,-0.5522025339819696,-0.017942122232580744,0.10607363873995909,0.3221427023469109,0.10220954282021637,0.5526675246878773,0.26140126078503684
159,DOT/BUSD:BUSD,0.2035901409551268,-0.30673657061305504,-0.29588821780601965,0.11737420846626923,0.39195821780619927,0.384290023956297,-0.03760600398351471,0.1908490964556939
160,TLM/BUSD:BUSD,,,,0.3086066999241838,1.0,,9.442702535541713e-15,
161,WAVES/BUSD:BUSD,,,,0.3086066999241838,1.0,,0.9666245053602428,
162,LINK/BUSD:BUSD,,0.13383479156220293,0.2965979254816896,0.3183793722348017,0.06623411632196596,-0.2335423187985304,0.0715296409944129,-0.08548984693762637
163,SAND/BUSD:BUSD,,,,0.3086066999241838,0.9647638212377322,,4.502798124243229e-15,-0.18994416136108364
164,LTC/BUSD:BUSD,0.8791674840403934,0.7673378763649712,-0.6438065951029004,-0.5248717670356494,-0.27369004421474785,-0.15395761992199347,0.2570436700432656,0.2812542547874757
165,MATIC/BUSD:BUSD,,0.18029500325341316,0.24790603096210526,-0.21923765614553886,0.09804036519163417,0.6610085114686836,-0.06370880153412957,0.07759660004777488
166,CVX/BUSD:BUSD,,,,0.9999999999999998,1.0,,,
167,FIL/BUSD:BUSD,,,,-1.372114091925716e-15,5.4273067316345177e-17,-0.08993754290870297,0.06191180203596494,0.10883578135293834
168,1000SHIB/BUSD:BUSD,,,,1.485751517975114e-13,0.27252628658633293,0.1902414330477896,0.3064840996779467,0.2799030445511857
169,LEVER/BUSD:BUSD,,,,0.3086066999241838,0.983192080250175,,8.927450045588617e-15,
170,ETC/BUSD:BUSD,,,,2.43541478208809e-14,0.0,,-0.2810212407202423,-0.1283292993953658
171,LDO/BUSD:BUSD,0.6240925892462469,-0.417008742723452,0.5953235043274909,-0.5897671462510937,-0.5335078024416862,0.4286031400014671,0.42592704014131827,0.0893098550941273
172,UNI/BUSD:BUSD,,,,0.3086066999241838,0.9647638212377322,,8.344988365784854e-14,0.11611650745255571
173,AUCTION/BUSD:BUSD,,,,0.9799578870122225,0.9647638212377322,,0.9666245053602428,
174,INJ/USDT:USDT,-0.6445926438598455,0.23999397883799387,0.105110546746792,0.06028248506180671,0.34638825428099934,-0.15506400208894228,0.19832839823041323,0.3339676274089127
175,STG/USDT:USDT,0.9145899474667389,0.10111078258120304,0.2656790147915469,0.5465698789969552,-0.6277560770627842,0.60670444337292,0.5418054390004701,-0.24166649338832566
176,FOOTBALL/USDT:USDT,0.9590079710269838,-0.05262064684626024,-0.2757611145937845,-0.47613347245675985,0.35670018400955367,-0.501620382666285,-0.05147108690414493,0.29923605518762847
177,SPELL/USDT:USDT,,,,7.150792338896961e-14,-2.1065144457396935e-15,-0.29609594367689374,0.427658300779417,0.047713576782173396
178,1000LUNC/USDT:USDT,-0.40824829046386296,-0.16666666666666677,0.0,-0.36342794687512436,-0.30384445983403363,-0.2553804223732408,0.4759080911996313,-0.012050222560450356
179,LUNA2/USDT:USDT,-0.40824829046386296,-0.11785113019775847,0.2922252890006778,-0.2928590947979382,0.19500872654639628,0.2052745572178758,0.4033186152861687,-0.17801152579531615
180,AMB/BUSD:BUSD,,,,0.3086066999241838,0.9647638212377322,,-3.504815458732901e-15,
181,PHB/BUSD:BUSD,,,,0.37796447300922725,0.9459234862450902,,2.6802596324987875e-15,-0.15426609830518392
182,LDO/USDT:USDT,0.7628535113470444,-0.32267549756954206,-0.7639833286987536,-0.7752175441221076,-0.7250803763052976,-0.6430373381067671,0.7116950784510505,0.47387636641764597
