,2023-10-05 02:49:37,Day1,Day3,Day5,Day7,Day10,Day14,Day21,Day28
0,BTC/USDT:USDT,-3.284687341927194,1.1549545202801412,4.711557334542764,-0.26683799460718155,0.24639220587709143,-0.41725998263039643,-0.1988307622732151,5.485731634678157
1,ETH/USDT:USDT,-5.155634776770915,-3.1285982942195623,3.0669781351875924,-0.21774752936362118,1.1696009896153108,2.3371926618163434,-3.9464639242137296,3.4377152721297968
2,BCH/USDT:USDT,-5.2106778813018915,-4.104663980129008,-3.4211793756084914,-7.148008647281859,14.241973183676278,17.897645697474672,-13.043229282427516,5.562755877855464
3,XRP/USDT:USDT,-0.47631718851309274,0.49416808102551946,-1.8488053692091315,-1.4113500226536775,11.135016654070615,7.766173966320348,-8.219595176027104,0.3779696087069797
4,EOS/USDT:USDT,-1.145500133248243,-0.36316846481661486,0.13047806263071457,-0.4826109946645483,-0.32187206293441967,-0.17666888037090675,-0.33081384405223435,1.7887168491406338
5,LTC/USDT:USDT,-6.130407528270597,-2.9074137668589346,0.03962230015368543,-3.046481688583769,1.359567546342303,2.967863577412001,-2.6815253977618676,0.21592464298766195
6,TRX/USDT:USDT,6.784857628079191,6.1540181023050105,-2.2521594121886856,-3.2023553831340563,10.724215778769542,2.2188499528515746,-13.041701686959074,0.48014100640615676
7,ETC/USDT:USDT,-3.609543237779218,-1.8988244633891116,0.7488791970371913,-1.7063290198176573,4.203068853127799,1.8927925200336764,-2.464559227652673,-1.1616690533494787
8,LINK/USDT:USDT,-3.242364556987866,-0.5052684363806057,1.1022954335525041,-1.0943455866441667,2.4137873213612324,1.9657079646425415,-1.031149950251019,3.1431295891364863
9,XLM/USDT:USDT,-1.8876342437779394,-3.9252743354270674,-1.7008104366008545,-8.002743955710036,0.28165953655633263,-2.04769918944595,-8.02936890180307,2.718883456327616
10,ADA/USDT:USDT,1.5331856097000283,-0.6603570930737617,1.2086355664728659,-3.1232763218700823,-2.220901839618743,-1.5943171657981892,-2.2279490909436728,1.2141660725311507
11,XMR/USDT:USDT,-2.365778347925919,2.0604172423533105,1.4705662958203898,4.120960586140266,-1.50713253403069,1.1555849315888609,-3.7829644617873863,-1.8252796526063404
12,DASH/USDT:USDT,-1.1902751499680655,-0.45382973703343554,-1.0878819276950322,-1.2605302294664045,-0.9432513279196222,-0.7169642857142874,-0.46363438087754494,-0.2740948577260952
13,ZEC/USDT:USDT,0.2628175882578213,1.1315567945906988,-0.17292693915806157,-0.23755828158361314,-0.010372553499416216,1.5617063336938943,-0.39840103725131676,-0.14482541254659542
14,XTZ/USDT:USDT,0.5915911392469695,-0.04600822316755096,-0.3525336316227282,-0.4021167727710379,0.08699636303076767,0.8128514749318616,0.12019700801900807,1.250099713508064
15,BNB/USDT:USDT,27.42327281684793,20.268942445268767,61.97343103811886,-7.506864665553381,33.041972981453505,-28.980282633533292,-51.677256162222946,-16.553591656615403
16,ATOM/USDT:USDT,-10.26318254499042,-5.371584555796642,-2.682390893608616,-1.487428765899023,9.705120185369221,-0.1552942440570758,-5.16938871297325,-1.3931089944788928
17,ONT/USDT:USDT,-3.7990444123892075e-15,-5.698566618583811e-15,0.8298387762072859,0.11348136898363251,0.8202259957814192,10.48359994589758,37.037038857701496,14.469409200294749
18,IOTA/USDT:USDT,0.5470896735162839,0.33133616205104094,-0.7446000000000019,-0.554583319517895,-0.4271062928084763,-0.3120825390152557,-1.028786381769841,0.21570509247008163
19,BAT/USDT:USDT,-1.8995222061946038e-15,-1.8995222061946038e-15,0.13775979684073342,0.018838804337207818,0.026157548840412832,1.4906004736660459,0.4457554554319057,5.032701508260527
20,VET/USDT:USDT,-1.8995222061946038e-15,-1.8995222061946038e-15,1.247491493613327,0.0808872471938688,-0.1525857015690543,9.863277866518937,-10.617508584968448,5.868328236017863
21,NEO/USDT:USDT,1.8995222061946038e-15,0.01624196872799122,0.7357834490715415,0.490168160469864,1.114296219255387,3.361270519938011,-3.123083457941968,2.029445666063042
22,QTUM/USDT:USDT,0.17163597600510894,0.10394859985915063,0.505590939661893,2.318487689845917,-0.8942500000000022,-0.5751134689335088,-0.18353223432465482,1.7192310823959527
23,IOST/USDT:USDT,0.03754536975111977,0.022738756219192642,0.7415654976947087,0.03212707294267132,-0.11149623190420568,7.3399901635458455,-7.34858324148045,9.500567610313988
24,THETA/USDT:USDT,0.07509073950223386,0.045477512438377686,0.22755102673014754,-0.05819808230647872,-0.04611760974468218,1.0510416503201072,-0.06051218376393038,-0.03951270340808251
25,ALGO/USDT:USDT,-1.8995222061946038e-15,-1.8995222061946038e-15,0.0841865425137849,-0.013755317452563472,-0.06456347372513874,0.7882315437549906,-2.068726257069217,0.5091973753089603
26,ZIL/USDT:USDT,0.6489985342693179,1.5137514854488816,8.51388443604628,12.08197321747599,32.13670124802151,-9.279037532943354,-12.742949710238912,-2.8380423264771983
27,KNC/USDT:USDT,0.0,-1.8995222061946038e-15,0.32690618456650633,0.04201352395836855,0.05833548590599708,3.3705249377271147,-0.417198935300969,2.54661348751809
28,ZRX/USDT:USDT,-3.7990444123892075e-15,-5.698566618583811e-15,1.1469049752851799,0.5109198078243828,0.3139930262611053,8.038962466666783,2.4071647891274934,16.85548673899945
29,COMP/USDT:USDT,-0.510228181238027,4.546850426445109,-1.834339136673711,0.11560394538335869,-5.544350000000001,-3.960249999999999,-2.640166666666668,-1.9801250000000041
30,OMG/USDT:USDT,0.0,1.8995222061946038e-15,4.735219683470044,0.7526550875673306,14.11485573035579,14.043791738780099,-2.9308225026372354,9.813810361504725
