,2023-10-05 02:49:37,Day1,Day3,Day5,Day7,Day10,Day14,Day21,Day28
34,BAND/USDT:USDT,0.0,0.0,-0.43371229762158475,-13.875661081918915,-0.21731727585682822,256.7970029069472,7.823960488106194,-6.055564927932007
35,RLC/USDT:USDT,-65.7834285030075,6.3333575157383,-3.1678417797137337,-17.006373627453353,-949.4746173594905,-3070.5423197305054,534.2504718560803,9.73053860198505
36,WAVES/USDT:USDT,0.0,0.0,-7.2463729504217245,-122.4575547471735,2.9035543577909495,-0.39569189890390216,15.18649591534667,-6.431421962774838
37,MKR/USDT:USDT,,0.0,0.0,3.375973841176144e-26,-7.7626910025165e-27,0.0,24.592919604587532,6.58678017086744
38,SNX/USDT:USDT,,0.0,0.0,1.6472550622868928e-23,6.329892104205886e-29,3.0904148464518872,2.001683343113099,6.870814212736172
39,DOT/USDT:USDT,0.6897939810737802,-2.5275597463166086,2.289027376183831,-11.985568005989466,2.0234168292887755,2.06639831764369,1.2801010857309643,-8.42936593983961
40,DEFI/USDT:USDT,0.0,0.0,-1.7652159110329568,10.817544771862623,-13.332073476955975,1.5839046868907147,-1.011872115186669,0.42381408404846205
41,YFI/USDT:USDT,-57646075230342.0,172938225691026.0,0.48614962619817387,2.5067417747957768,1.3400680315849152,-0.19818794780475907,-52.41760292031019,-1.8523947918504469
42,BAL/USDT:USDT,,0.0,0.0,-8.94469348233723e-28,25.440878557034026,22.656540422195217,4.734619321727238,0.6378716681666116
43,CRV/USDT:USDT,2.6744246607364937,0.8004451191851162,7.1072402769600975,-21.54720931158648,4.230617395842825,16.586864474489317,-1.5256668396667825,6.874440726809061
44,TRB/USDT:USDT,0.0,0.0,0.0,-1.6269336595544805,-0.4523239704315617,1.7702160639287394,-79.55047344305379,-11.349336943495983
45,RUNE/USDT:USDT,0.0,-3.1800555453997967,94612764743133.39,-15.023452302062116,-11.064992593181687,-11.382948779598024,234.67552005660713,-8235153604333.205
46,SUSHI/USDT:USDT,,35228157085208.94,0.0,-120782252863574.0,-22.823638479221653,-19.35411450793453,1.4932742079030983,1.7040911492206732
47,SRM/USDT:USDT,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
48,EGLD/USDT:USDT,0.0,0.0,0.0,-5.3743608962507485,0.93964825938623,189.38994800155695,13.04902593159312,7721.904130532289
49,SOL/USDT:USDT,-0.9570233219284551,6.6477457672245475,-16.681146844685642,-4.427624793323788,-5.031896597333961,2.2498196480399213,3.8758673032124187,-28.40961524274217
50,ICX/USDT:USDT,4.240547438077057,-0.9254262326216915,-0.4830643784357905,2.762275641768714,233.97900731893975,30.82248285499444,-13.588561292150269,-2.5007874743753837
51,STORJ/USDT:USDT,0.0,0.0,0.0,1.992898374033229e-27,4.0148813956304453e-28,0.0,-3.7992362486340268,0.15938035674808582
52,BLZ/USDT:USDT,,,0.0,-1.4065714983916204e-27,-6.259027119038397e-29,0.5812310494951259,2.5568384519633005,8.373963179353696
53,UNI/USDT:USDT,-5.0344642942072415,-6.499203124037862,13.521673050095888,-21.139028824215202,138.2958998935797,-10.97865891576227,2.829609573405267,-0.7477462471355778
54,AVAX/USDT:USDT,-41.575966605886876,12.514532272537192,745.3519496134686,83.88756169610893,-12.628321617056686,-1.8189082329554733,52.90775486298271,-30.898716473644296
55,FTM/USDT:USDT,2.351990499424923,6.4952387722135345,-5.26374018432248,-10.279692203493312,1.8272596213464873,3.321911082570854,2.6878396776758247,-3.754933100332611
56,HNT/USDT:USDT,0.0,0.0,0.0,1.0,1.0,0.0,0.8918918918918919,0.0
57,ENJ/USDT:USDT,,0.0,0.0,1.0,3.745806452008322e-26,0.0,0.1919710039949078,0.07444957511857919
58,FLM/USDT:USDT,,0.0,0.0,-3.6193238783119907e-28,-4.254296132621288e-28,0.0,-7.44833601031027,8.639974093856866
59,TOMO/USDT:USDT,0.0,-0.5541783264762766,7.7069130771509915,115.66664620155406,1.9012298617504186,-10.607008877341253,8.351048118519369,95.34399620571864
60,REN/USDT:USDT,0.0,27450512014448.715,15.636569658753144,-3.678445521984414,-0.3569601283130813,-0.7325793955766133,8.789197573191633,2.6259193417530793
61,KSM/USDT:USDT,0.0,2.006566232913635,1.127482579411538,-68.00315456041105,-29.747127938490358,523.4981892732233,409.5537517365309,-0.9702380952380952
62,NEAR/USDT:USDT,2.421733383325174,-6.540762097488734,16.186926530226042,-6.307267113113435,10.71948494123608,0.05759368874915691,6.440113415094979,3.5902694573581346
63,AAVE/USDT:USDT,0.0,0.0,-9150170671482.43,3.6257113153000944,-1.6626822420752356,-3.273669792457526,6.8401535379198934,0.4300296811902367
64,FIL/USDT:USDT,12.089335628637306,2.2236365332233685,12.28789935381151,-17.693051577645694,-1.5759588575644625,0.6328230099960459,0.43297201161166005,11.578327493741005
65,RSR/USDT:USDT,-11.442626439230812,-0.5475669621410504,5.926170505985925,0.20230097264710134,-2.375978610870165,-2.436398568453114,4.346161545137608,-340.67941241674134
66,LRC/USDT:USDT,33.34795326615595,5.340473191635812,-12.454427936940736,20.212771381148535,-9.889770706361519,2.0852097745704303,-2.4001719970768214,0.07665804616703908
67,MATIC/USDT:USDT,-4.4566389157536825,1.1510931541228624,0.5886379356191248,-15.37826763889021,2.8163753986997837,16.085657950175555,0.5220550833388622,4.059325603534044
68,OCEAN/USDT:USDT,0.0,-128102389400760.0,0.16245014419040604,2.5270057482837402,-1.099332185002469,79.00960739478126,5.946614317375849,1.6838263723069244
69,CVC/USDT:USDT,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
70,BEL/USDT:USDT,-1.0443807068807598,13.520156256876868,1.7777256893858056,6.836418083338523,9.509439218020184,1.7051096287890428,-17.528000992461816,75.61417013267855
71,CTK/USDT:USDT,0.0,-313850854031863.7,4.221441701133451,-20.601834939795598,-1.110499282930215,2.2116703075905497,3.217151673345257,38.59688289975602
72,AXS/USDT:USDT,127.8037357835196,1.711561988953566,4.354483583671091,-35.79755975064436,-9.849071337632546,-4.688114485339628,7.578339789477387,-8.153642629217503
73,ALPHA/USDT:USDT,0.0,0.0,0.0,5.487816639129646e-31,100.2294361936563,17.005592948477112,5.258739620218988,1210.7644539707105
74,ZEN/USDT:USDT,0.0,-1265011095332512.8,12.245060728989872,75.75209261964756,-28.640610398172743,-9.644955401342656,2.6765744527905504,-3.4855226569836932
75,SKL/USDT:USDT,0.0,0.0,6.148823394920659,92.57910033806455,43.97599265824733,-87.07683428400402,22.25565651012769,7.2088213906722105
76,GRT/USDT:USDT,0.0,0.0,16.45317505746198,-116.73491175863307,-21.844263223939986,-0.8659572190734103,24.1334980465017,6.237668313701596
77,1INCH/USDT:USDT,,0.0,0.0,8.025967639684957,4.968925576108673,0.7390132516300003,1.7905082904998868,1.836155879945288
78,BTC/BUSD:BUSD,19.324559291685798,2.640003204327794,-3.8332433436542708,28.68475816661866,44.097054569747776,-15.263778996605062,0.6055567934847139,-2.8663557018102392
79,CHZ/USDT:USDT,0.0,0.0,0.0,17.10926371274209,0.27613749105245156,5.127189130201298,1.7863957607061103,-14.100833626582011
80,SAND/USDT:USDT,-362.7011459486914,22.392606820187265,3.707723754961694,-21.597034128312846,1.188422333899949,9.30473098367076,5.835696228850229,-39.741669390867884
81,ANKR/USDT:USDT,0.0,0.0,0.0,2.66002525610492,4.723784558597138,27.848947359916878,4.001110832437127,-0.46663267275158943
82,BTS/USDT:USDT,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
83,LIT/USDT:USDT,,0.0,0.0,1.1359750197103031e-27,-2.8470588543534806e-28,0.0,2.5611928251958993,-157559324381727.44
84,UNFI/USDT:USDT,,0.0,0.0,0.0,-5.6208496157585e-29,0.0,2.8210499148962263,-7.904563242682135
85,REEF/USDT:USDT,-89.01648492570011,-4584464260679727.0,1375339278203917.0,-395.92728814521035,-52.26048490746671,-44.795204306960294,9.266029294501964,30.91595961835336
86,RVN/USDT:USDT,,0.0,0.0,-1.3871116151867512e-27,-3.874717341230355e-30,3.3269282105432887,1.3881299583134237,98.62994221385159
87,SFP/USDT:USDT,0.0,-550840274423272.0,20.813611996377375,112.122517723728,63.997739690525265,33.962900303716495,1.5249251243079325,-0.601277273291487
88,XEM/USDT:USDT,0.0,-43.78583674154378,-4.563474473608026,-2.276685571922494,-1.9287209433429913,-1.8767711976689025,4.416766753007113,4553.775588708833
89,BTCST/USDT:USDT,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
90,COTI/USDT:USDT,0.0,-0.25684585858504116,-6.963791116297972,-25.37307724573998,-10.744038822020268,0.7088891681345872,3.2028300857107825,24.20541436705214
91,CHR/USDT:USDT,0.0,0.0,0.0,-2.5420602813069187e-27,8.75342777585637e-28,0.0,1.5958719599628572,216.78603790916543
92,MANA/USDT:USDT,0.0,0.0,-5.499420843823505,-23.30249441108647,5.580697559158221,5.6411112607484535,-0.0025650395686219727,1.63909648414771
93,ALICE/USDT:USDT,,0.0,0.0,3.87233513264846e-27,-8.6417748371537e-28,0.0,1.0728730680266276,-37082995899036.664
94,HBAR/USDT:USDT,0.0,0.0,0.33763026249656014,19.896674701151845,12.727402104490473,0.7901025042403939,3.313370036446364,6.648066839426182
95,ONE/USDT:USDT,0.0,0.0,0.0,-5.271216199318188e-26,-1.7052969019287088e-28,0.0,1.7004338139458597,43.68855876969633
96,LINA/USDT:USDT,0.0,0.0,-22.628326701826644,33.6663952313611,-32.174843490362605,2.5661622541308997,0.4442829890535487,-1.2641957512748925
97,STMX/USDT:USDT,-47.25202616650335,-289.208783569328,70.10322640892764,-27.232797203092307,-35.89383527855012,-17.982632696535287,33.193435539697866,-1009.6261929829136
98,DENT/USDT:USDT,0.0,0.0,-2562047788014.5713,-0.017511918516248833,-0.0630193398381397,-0.08718959618875108,2.942795782382681,16.02026942562911
99,CELR/USDT:USDT,0.0,0.0,-0.686012049862764,-1.3754539260374992,0.6580681677969026,40.062388485233896,6.492043192784804,17.07798506892897
100,HOT/USDT:USDT,,0.0,0.0,-1.144985641960217e-28,5.924449164312184e-29,0.0,1.715288770638158,2.713191020071572
101,MTL/USDT:USDT,-0.811211957316435,22.38177334925704,53.241217635681345,280.21883496613407,-122.1378948206832,-295.7104385481068,42.99537543140203,32.25168277608139
102,OGN/USDT:USDT,0.0,0.0,19.869856818230634,16.2134595539411,-1.2551192951943386,-7.488457147557457,9.83831677391758,2.124597166818353
103,NKN/USDT:USDT,0.0,0.0,0.0,-7.205727592062356e-28,-5.967943843568239e-28,0.0,1.0817143685183173,-21.763060018649277
104,SC/USDT:USDT,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
105,DGB/USDT:USDT,,0.0,0.0,-2.3553076471830047e-28,1.0342949961611608e-29,0.014573766699618794,2.76402271417262,9.77797842303264
106,1000SHIB/USDT:USDT,4.5849813813022315,15.688944130017468,2.38049906590107,-83.82799978137562,-2.388573310642428,0.682045439675191,3.263801570392009,-81.86092265201725
107,BAKE/USDT:USDT,0.0,0.0,-0.2768467638884989,0.6010243269289965,1.114055931881808,-0.1667982232784656,-7.627073552858306,2.263902610849498
108,GTC/USDT:USDT,-241.8007639658664,41.053112503681774,-4121694378969478.0,-10.634079917356381,-3.197897761270105,-2.735709071028339,5.193062199050603,1.8909841765284463
109,ETH/BUSD:BUSD,1.4332901782704248,3.6592694690267447,-12.694631174161813,-22.939576685063535,4.581644498631193,10.654476286366037,0.06917176710349957,-0.6924575990976053
110,BTCDOM/USDT:USDT,-3.252958101209834,0.9086044150333854,-0.43688553961303916,-10.773195888625855,-4.056196867860234,0.8107894100101936,32.76367737766661,-4.104162257651883
111,BNB/BUSD:BUSD,-0.6921077467268605,0.5304926981248081,2.0127824799597507,376.11721243878924,11.882590654076262,16.854944136732062,8.361989276318393,9.13988095200333
112,ADA/BUSD:BUSD,1.3012732344290525,8.82172684091643,6.9729690651056515,11.272282598778837,-0.6333217409960942,3.9890743517505522,-1.0972481904447613,2.5086994002278074
113,XRP/BUSD:BUSD,-14.02626250742099,23.65285010627392,0.4576480583416306,10.683283484499919,3.591387266439191,9.419991762388225,-2.8104450142386366,1.6746121861073875
114,IOTX/USDT:USDT,0.0,-251400939198993.7,0.29575725709025885,1.8972615908598203,1.2157269705928773,10.365509469344419,-37.67750264579923,22.253992824737356
115,DOGE/BUSD:BUSD,-2613288743775520.0,49.41026799880791,3.6557036140332038,-37.62150358268681,39.791184488206575,3.2733969523582176,1.6623704211158168,91.26524021516109
116,AUDIO/USDT:USDT,0.0,-7.9879567028497185,-0.12523222398395553,-0.002489105667729076,-0.5968956475739605,53.73272158261089,-14.384385280801379,0.9812548546391692
117,RAY/USDT:USDT,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
118,C98/USDT:USDT,0.0,0.0,0.0,-6.723490050150035e-26,1.5889293875453692e-27,0.6415494606495133,1.08241153724309,19.239340401949548
119,MASK/USDT:USDT,-17.998592558776096,2.0696197212599206,0.19222421017837008,-5.351210552707775,1.168769069774791,24.21194908942967,0.47766999522705855,1.2014472706095158
120,ATA/USDT:USDT,,0.0,0.0,7.457017031629037e-27,5.693193937626249e-30,0.0,5.341068282223073,16.305039794201804
121,SOL/BUSD:BUSD,-32.49307923664903,6.25617554403062,-7.100328364813514,-35.55401706422832,-2.1317367212496934,-1.2461471534398123,1.364241855479773,14.171220921423421
122,FTT/BUSD:BUSD,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
123,DYDX/USDT:USDT,-8.356750670495279,1.4188153081662527,-16.62617542221874,-19.9236508643216,-16.23033354592006,-2.733270414833022,14.115175163195216,9.131067283737618
124,1000XEC/USDT:USDT,,,0.0,-1.3828807930309659e-24,2.1095683302254434e-28,0.0,4.16656759216719,50.85513398624955
125,GALA/USDT:USDT,1.1512983865697148,-8.34592686778562,-2.6789527784302054,-18.29460210699148,-0.015906068374210044,2.0296014643286098,5.8087881480861645,29.854678322856213
126,CELO/USDT:USDT,,0.0,0.0,-7.4869153062303e-26,4.266272327829315e-27,0.0,1.352066642895958,0.4875465028409323
127,AR/USDT:USDT,9.727323636248203,-435548123962587.0,193617611408577.6,-33.62104008714322,-9.703873559319852,-9.585394458219211,8.685194308337367,-19.4080308974941
128,KLAY/USDT:USDT,,0.0,0.0,0.9166666666666665,1.0123651461270056e-27,0.0,-2.072363973963677e-30,4.980320887238102
129,ARPA/USDT:USDT,1498797955988901.0,363090209957781.4,115.9043477589273,587.5263203043431,-73.45898445904547,1.7688865938496738,1.1822228730528508,-230.3703535936034
130,CTSI/USDT:USDT,0.0,-0.2833676724988659,1.9984873916980372,583.7921384571067,-29.37468806514165,19.459440623468403,-3.267027283405244,10.54281184758138
131,LPT/USDT:USDT,,5604479536283.625,0.0,-4.373434134927705,-0.8139899038044063,0.6857303373692448,4.160035733630278,-8.097670763038813
132,ENS/USDT:USDT,0.0,-717373380644261.0,4.5442578312200865,-69.35951096398452,-9.189005671906036,-1.4962422784341147,9.740003744647343,2994.0262214603904
133,PEOPLE/USDT:USDT,0.0,0.0,0.0,117.81518542972415,56.95459122739729,1445.697383954923,12.437510564763313,-2.414666068053843
134,ANT/USDT:USDT,0.3340443832202034,1.5689498389185592,-3.5784428393937158,3.277819990691847,-49.55630108643471,4.102561902405487,-0.6984507505539005,-1.262735053528699
135,ROSE/USDT:USDT,-0.745878890392697,7.297267020402523,-4.6054216627526,167.71608350136586,-79.01774958207662,-64.6380688886376,-20921741589390.34,32.158541085409716
136,DUSK/USDT:USDT,0.0,10.490356719328553,0.1614404492248852,-15.814606623502886,-1.2875991440556784,-0.6186081818659883,0.7675316048656332,18.45342495669415
137,FLOW/USDT:USDT,,0.0,0.0,6.53456553634451e-27,-3.489620769402659e-29,2.5905020466134845,5.481825435094765,8.31738320550897
138,IMX/USDT:USDT,0.0,0.0,-308.27734289131104,15.21961615502229,-0.6377712780714074,-2.9701509065402143,11.889318638265133,1.4154466273572777
139,API3/USDT:USDT,,0.0,0.0,-2.833225584153693e-27,-1.4280050989525566e-28,0.0,3.2192716005591975,36.89914658158314
140,GMT/USDT:USDT,37.05705552943185,-6.2928432420096305,2.0840249409406337,50.642175060258786,-6.744830868284208,-1.1011401746198888,2.756196872742578,-4.098758952350564
141,APE/USDT:USDT,5.293419076868021,4.678597333703004,8.070313866328695,477.2489961383455,3.5945456544294654,-67.27733416523904,3.9642971077977163,-3.8754428254102566
142,WOO/USDT:USDT,0.0,0.0,3.3501162735993644,8.044340843145758,110.49874603435792,-240.06613787824165,5.454637795263869,129.8105879060003
143,FTT/USDT:USDT,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
144,JASMY/USDT:USDT,-26.47092803373414,30.31812674818442,7.289358367861255,-113.98605781633891,-27.836774242039283,-6.839574862121452,4.364761552253286,4.682552433791244
145,DAR/USDT:USDT,0.0,0.0,0.0,9.914739268919863e-27,8.060073357256034e-28,4.044177904106142,37.778992353125425,0.5412557401709966
146,GAL/USDT:USDT,-45.77555557498444,7.302968384426373,-7.32483579463308,-12.88992584141494,-3.5930513602370415,59.56024674096738,8.121139916501132,1.5023493629271338
147,AVAX/BUSD:BUSD,0.0,0.0,0.0,1.0,-3.235714100287124e-28,0.0,2.791862502082468,-40.318804998284804
148,NEAR/BUSD:BUSD,0.0,0.0,0.0,1.755293369158508e-27,-1.9819081756655853e-27,0.0,-2.1707785707849134,-3.447700888352801
149,GMT/BUSD:BUSD,0.0,0.0,0.0,-1.6296268868283635e-26,-1.955140684504728e-29,0.0,5.220315175097054,-24.039125993855485
150,APE/BUSD:BUSD,18.86608563335631,-0.5811988613012733,-0.24951946904952993,18.43223835105539,1.5600947332529598,-6.352499222844181,7.350466346473436,-2.4008412412851303
151,GAL/BUSD:BUSD,0.0,0.0,0.0,1.0,1.0,,,0.0
152,FTM/BUSD:BUSD,-14.555417385037417,5.307950628473126,7.546514492806359,-8.537352948755716,-158.50021176518965,2.5385085571943975,1.3541729989096964,-4.142360147542933
153,DODO/BUSD:BUSD,0.0,967173039975744.0,-69.78859492780968,9.337738540759064,1.5341920422182913,1.454608397566255,0.936403298781838,-9.103185080923174
154,ANC/BUSD:BUSD,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
155,GALA/BUSD:BUSD,-6.986887155136766,-1.4236312518248675,0.39722462144685583,-2.4731653145941803,12.455141598701871,-3.9206015231731914,5.302301220762125,4.581273508265703
156,TRX/BUSD:BUSD,-51.250905379321374,4.916475679537906,4.6220814944134645,-11.628246641295691,-0.8132918699373831,9.937214302005408,5.297426888745031,6.544070216102423
157,1000LUNC/BUSD:BUSD,0.0,0.0,1.3356226078000009,-0.5017410637124808,-0.6379736163260352,0.04245787001637102,1.513595042463168,-120.88449433286007
158,OP/USDT:USDT,6.701333768850113,-37.43632322081478,-14.469904743943507,3.9977389650022523,3.491901256624271,8.102995937552226,2.553409185348881,4.695812866387036
159,DOT/BUSD:BUSD,3.719212927845663,-9.975238710378623,-1.4217784767052806,14.600338758021454,35.537296027130225,9.192527118211302,-0.734060370901336,2.9245732449337725
160,TLM/BUSD:BUSD,,0.0,0.0,1.0,1.0,0.0,9.36228627334622e-29,0.0
161,WAVES/BUSD:BUSD,,0.0,0.0,1.0,1.0,0.0,0.8918918918918919,0.0
162,LINK/BUSD:BUSD,0.0,1.0202873082750903,3.587418028079839,31.295889709870206,0.6927521601491394,-9.211957911441607,0.9578515572807401,-1.2993840889498236
163,SAND/BUSD:BUSD,0.0,0.0,0.0,1.0,0.8461538461538461,0.0,6.722826472128242e-29,-0.008848997202915937
164,LTC/BUSD:BUSD,15.333712199064047,18.161814181407454,-86.05184377385979,-123.92420369664698,-22.301990630450238,-7.165665014420737,4.4612303301170595,2.2032154891849824
165,MATIC/BUSD:BUSD,0.0,0.7021197906688926,0.2450900480036201,-2.919042810892867,0.5297806886703339,44.839530330458786,-1.3700465407807096,0.9237235294571738
166,CVX/BUSD:BUSD,,,0.0,1.0,1.0,,,0.0
167,FIL/BUSD:BUSD,0.0,0.0,0.0,-9.302738519172652e-30,0.4,-136.33837201464306,10.413860455578405,2.3395260912263547
168,1000SHIB/BUSD:BUSD,0.0,0.0,0.0,1.598503759878361e-26,1.2388396272320639,2.033859820035248,2.449116226621892,98.05460098974245
169,LEVER/BUSD:BUSD,0.0,0.0,0.0,1.0,1.0,0.0,1.224648768765427e-28,0.0
170,ETC/BUSD:BUSD,0.0,0.0,0.0,7.784759273567298e-28,0.0,0.0,-15.331708100773154,-13.87379996685242
171,LDO/BUSD:BUSD,3.0205002764186073,-7103277492272185.0,187.68027253193975,-2455.7696433561396,-454.59479998717046,19.161534356101185,7.31406145760619,29.869271697492742
172,UNI/BUSD:BUSD,,0.0,0.0,1.0,0.8461538461538461,0.0,1.3294685884788879e-26,2.1989040991868087
173,AUCTION/BUSD:BUSD,,0.0,0.0,0.9166666666666665,0.8461538461538461,,0.8918918918918919,0.0
174,INJ/USDT:USDT,-6.389253599005316,3.553225558410475,4.252004863842426,1.6677217968802893,3.8919806122912544,-1.2197904269093631,43.45033285132862,2.26606568195722
175,STG/USDT:USDT,5.954412954249525,0.39644230872341596,415.762620155759,5268.211731155943,-1203.8692901913723,32.92567830187686,11.94730837473315,-6.467571854891545
176,FOOTBALL/USDT:USDT,1.9466044915249843,-0.6967348457874084,-1.4345417728034506,-17.538951710848032,3.5754536471110603,-3.29976261555061,-0.18608437700149733,1.1105851421320803
177,SPELL/USDT:USDT,0.0,0.0,0.0,3.579368175181923e-27,-1.9017441900471468e-29,-2.0654978528530648,0.7586511774945449,0.09502039044365217
178,1000LUNC/USDT:USDT,-2709365535826090.5,-903121845275364.0,0.0,-106.4726698747832,-6.714867208251486,-5.1896277659241985,2.430961060297235,-32990223776399.42
179,LUNA2/USDT:USDT,-826260411634907.0,-275420137211637.0,1.2486335265809105,-4.292283424016609,3.364513822222102,5.46153730510551,2.925410205667881,-7.95006177553572
180,AMB/BUSD:BUSD,0.0,0.0,0.0,1.0,0.8461538461538461,0.0,-1.0050325690723458e-29,0.0
181,PHB/BUSD:BUSD,0.0,0.0,0.0,1.0,0.7254901960784315,0.0,6.034385025986132e-30,-16.769079179745486
